상권명,상권유형,업종,20254_전체점포수,20254_개업수,20254_폐업수,20254실제,20261실제,20261예측,오차
국회의사당역(국회의사당),발달상권,중식음식점,22,1,1,5,0.0,4.71,4.71
군자역,발달상권,중식음식점,16,1,2,13,0.0,4.39,4.39
굽은다리역,발달상권,중식음식점,5,0,1,20,0.0,3.04,3.04
금호역,발달상권,중식음식점,6,0,0,0,0.0,3.34,3.34
길동역,발달상권,중식음식점,11,0,0,0,0.0,3.91,3.91
김포공항역(김포공항),발달상권,중식음식점,3,0,0,0,0.0,2.76,2.76
까치산역,발달상권,중식음식점,8,0,0,0,0.0,3.62,3.62
남부터미널역,발달상권,중식음식점,10,0,0,0,0.0,3.79,3.79
남영동 먹자골목,발달상권,중식음식점,10,0,0,0,0.0,3.79,3.79
내방역,발달상권,중식음식점,11,1,0,0,10.0,4.24,-5.76
노량진역(노량진),발달상권,중식음식점,15,0,0,0,25.0,4.18,-20.82
노원역,발달상권,중식음식점,33,3,1,3,3.0,5.29,2.29
녹두거리(대학동),발달상권,중식음식점,6,1,1,17,0.0,3.89,3.89
논현역,발달상권,중식음식점,16,0,0,0,0.0,4.23,4.23
당산2동(영등포우체국),발달상권,중식음식점,7,0,0,0,17.0,3.48,-13.52
당산역,발달상권,중식음식점,14,2,1,7,0.0,4.63,4.63
대림3동사거리,발달상권,중식음식점,7,0,0,0,17.0,3.47,-13.53
대림역,발달상권,중식음식점,112,2,5,5,7.0,6.2,-0.8
대치사거리,발달상권,중식음식점,3,0,0,0,0.0,2.76,2.76
대치역,발달상권,중식음식점,3,0,0,0,0.0,2.76,2.76
대학로(혜화역),발달상권,중식음식점,38,2,1,3,0.0,5.26,5.26
도곡1동,발달상권,중식음식점,3,0,0,0,0.0,2.76,2.76
도산공원교차로,발달상권,중식음식점,6,0,0,0,0.0,3.35,3.35
도성초등학교,발달상권,중식음식점,5,0,0,0,25.0,3.21,-21.79
독산동,발달상권,중식음식점,17,0,0,0,0.0,4.29,4.29
동대문역,발달상권,중식음식점,8,0,0,0,0.0,3.58,3.58
동대문역사문화공원역,발달상권,중식음식점,10,0,1,10,11.0,3.73,-7.27
동묘앞역(동묘),발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
둔촌역,발달상권,중식음식점,5,0,0,0,0.0,3.18,3.18
등나무근린공원,발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
등촌역,발달상권,중식음식점,8,1,0,0,0.0,4.13,4.13
디지털단지오거리,발달상권,중식음식점,21,0,3,14,10.0,4.39,-5.61
뚝섬역,발달상권,중식음식점,5,1,0,0,0.0,3.98,3.98
롯데백화점(시청광장 지하쇼핑센터),발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
르네상스호텔사거리,발달상권,중식음식점,6,0,0,0,0.0,3.36,3.36
마곡역(마곡),발달상권,중식음식점,18,0,1,6,0.0,4.31,4.31
마들역,발달상권,중식음식점,3,0,0,0,0.0,2.8,2.8
마포역,발달상권,중식음식점,8,0,0,0,14.0,3.58,-10.42
망원역,발달상권,중식음식점,6,0,0,0,20.0,3.34,-16.66
매봉역,발달상권,중식음식점,6,0,0,0,0.0,3.34,3.34
명동(명동거리),발달상권,중식음식점,41,0,1,2,8.0,5.14,-2.86
명동역(명동재미로),발달상권,중식음식점,9,0,0,0,0.0,3.7,3.7
명일역,발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
목동사거리,발달상권,중식음식점,6,0,0,0,50.0,3.33,-46.67
목동신시가지,발달상권,중식음식점,22,0,0,0,5.0,4.55,-0.45
목동역 8번출구,발달상권,중식음식점,9,0,0,0,0.0,3.69,3.69
몽촌토성역,발달상권,중식음식점,4,0,0,0,0.0,3.0,3.0
문래동주민센터,발달상권,중식음식점,4,0,0,0,0.0,3.0,3.0
문래역(문래로데오거리),발달상권,중식음식점,2,0,0,0,0.0,2.5,2.5
문정역,발달상권,중식음식점,35,0,1,3,3.0,4.98,1.98
미아사거리,발달상권,중식음식점,7,0,0,0,0.0,3.46,3.46
미아사거리역,발달상권,중식음식점,5,0,0,0,0.0,3.21,3.21
미아역,발달상권,중식음식점,7,1,2,29,0.0,3.82,3.82
발산역(마곡),발달상권,중식음식점,30,2,2,7,7.0,5.09,-1.91
방배동카페골목,발달상권,중식음식점,3,0,1,33,0.0,2.52,2.52
방배역,발달상권,중식음식점,12,2,2,17,0.0,4.54,4.54
방이동먹자골목,발달상권,중식음식점,19,2,0,0,5.0,4.85,-0.15
방이역,발달상권,중식음식점,4,0,0,0,0.0,3.02,3.02
뱅뱅사거리,발달상권,중식음식점,14,1,0,0,0.0,4.4,4.4
보라매공원,발달상권,중식음식점,7,0,0,0,0.0,3.47,3.47
보라매역,발달상권,중식음식점,3,0,0,0,0.0,2.76,2.76
본서부병원,발달상권,중식음식점,6,0,0,0,0.0,3.35,3.35
봉은사역,발달상권,중식음식점,3,0,0,0,0.0,2.76,2.76
북창동(시청역_6번),발달상권,중식음식점,9,0,0,0,0.0,3.7,3.7
불광역,발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
사가정역,발달상권,중식음식점,3,0,0,0,0.0,2.8,2.8
사당역(사당),발달상권,중식음식점,20,0,0,0,0.0,4.46,4.46
삼각지역,발달상권,중식음식점,8,2,1,13,0.0,4.5,4.5
삼성역,발달상권,중식음식점,14,0,0,0,0.0,4.11,4.11
삼성중앙역,발달상권,중식음식점,8,0,1,13,0.0,3.49,3.49
삼청동,발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
삼호가든사거리,발달상권,중식음식점,3,0,0,0,0.0,2.78,2.78
상계백병원,발달상권,중식음식점,3,0,0,0,0.0,2.76,2.76
상봉역,발달상권,중식음식점,7,0,0,0,13.0,3.5,-9.5
상수역(홍대),발달상권,중식음식점,9,0,0,0,11.0,3.69,-7.31
서교동(홍대),발달상권,중식음식점,12,0,1,8,0.0,3.9,3.9
서대문역,발달상권,중식음식점,7,0,0,0,14.0,3.46,-10.54
서래마을카페거리(서래마을),발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
서울남부지방법원,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
서울대입구역,발달상권,중식음식점,15,0,0,0,0.0,4.17,4.17
서울세관,발달상권,중식음식점,5,0,0,0,0.0,3.18,3.18
서울시청,발달상권,중식음식점,5,0,0,0,0.0,3.17,3.17
서울시흥동우체국(홈플러스시흥점),발달상권,중식음식점,5,1,0,0,25.0,3.99,-21.01
서울역,발달상권,중식음식점,16,0,0,0,0.0,4.25,4.25
서초3동사거리,발달상권,중식음식점,13,0,0,0,0.0,4.03,4.03
서초역,발달상권,중식음식점,11,0,0,0,0.0,3.91,3.91
서촌(경복궁역),발달상권,중식음식점,6,0,0,0,0.0,3.33,3.33
석촌고분역,발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
석촌역(석촌호수),발달상권,중식음식점,7,0,0,0,0.0,3.46,3.46
선릉역,발달상권,중식음식점,31,2,1,3,0.0,5.14,5.14
선정릉역,발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
성북구청,발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
성수대교남단,발달상권,중식음식점,5,0,0,0,0.0,3.17,3.17
성수역,발달상권,중식음식점,16,2,0,0,6.0,4.77,-1.23
성신여대,발달상권,중식음식점,26,1,0,0,8.0,4.88,-3.12
송정역,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
송파나루역,발달상권,중식음식점,3,0,0,0,0.0,2.78,2.78
송파사거리(송파역),발달상권,중식음식점,11,3,0,0,0.0,4.99,4.99
수서역,발달상권,중식음식점,7,0,0,0,0.0,3.47,3.47
수유역,발달상권,중식음식점,18,1,1,6,0.0,4.56,4.56
"숙대입구역(남영역, 남영동)",발달상권,중식음식점,3,0,0,0,0.0,2.8,2.8
시청역_1번,발달상권,중식음식점,4,0,0,0,0.0,3.0,3.0
시청역_8번,발달상권,중식음식점,7,0,0,0,0.0,3.47,3.47
신논현역,발달상권,중식음식점,15,0,0,0,0.0,4.17,4.17
신논현역 1번,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
신당역,발달상권,중식음식점,14,0,0,0,0.0,4.1,4.1
신대방삼거리역,발달상권,중식음식점,6,1,0,0,0.0,4.03,4.03
신도림역,발달상권,중식음식점,16,0,1,6,6.0,4.19,-1.81
신림역(신림),발달상권,중식음식점,17,1,1,6,0.0,4.51,4.51
신사역,발달상권,중식음식점,19,0,0,0,6.0,4.4,-1.6
신설동역,발달상권,중식음식점,8,0,0,0,0.0,3.58,3.58
신용산역(용산역),발달상권,중식음식점,24,0,0,0,0.0,4.63,4.63
신정네거리역,발달상권,중식음식점,12,0,0,0,0.0,3.97,3.97
"신촌역(신촌역, 신촌로터리)",발달상권,중식음식점,53,5,3,6,0.0,5.73,5.73
아차산역,발달상권,중식음식점,10,1,0,0,11.0,4.2,-6.8
안암역,발달상권,중식음식점,3,0,0,0,0.0,2.8,2.8
암사역,발달상권,중식음식점,5,0,0,0,0.0,3.17,3.17
압구정로데오역(압구정로데오),발달상권,중식음식점,12,0,0,0,0.0,3.97,3.97
압구정역,발달상권,중식음식점,18,2,0,0,6.0,4.8,-1.2
약수역,발달상권,중식음식점,4,0,0,0,33.0,3.02,-29.98
"양재시민의숲역(양재동꽃시장, aT센터)",발달상권,중식음식점,4,0,1,25,0.0,2.86,2.86
양재역,발달상권,중식음식점,16,0,0,0,14.0,4.24,-9.76
양재천카페거리,발달상권,중식음식점,3,0,0,0,50.0,2.76,-47.24
양재화물트럭터미널앞,발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
양평역,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
어린이대공원역,발달상권,중식음식점,11,0,1,9,9.0,3.82,-5.18
언주역(차병원),발달상권,중식음식점,7,0,0,0,17.0,3.48,-13.52
여의도역(여의도),발달상권,중식음식점,49,0,2,4,2.0,5.31,3.31
역삼역,발달상권,중식음식점,49,6,2,4,4.0,5.79,1.79
연남동(홍대),발달상권,중식음식점,40,1,1,3,0.0,5.22,5.22
연신내역,발달상권,중식음식점,3,0,0,0,0.0,2.78,2.78
연희동,발달상권,중식음식점,10,0,1,10,0.0,3.71,3.71
영동대교남단교차로,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
영등포구청역,발달상권,중식음식점,18,0,0,0,0.0,4.35,4.35
영등포역(영등포),발달상권,중식음식점,40,0,0,0,3.0,5.14,2.14
영등포청과시장교차로,발달상권,중식음식점,2,0,0,0,50.0,2.47,-47.53
영중로,발달상권,중식음식점,2,1,0,0,0.0,4.49,4.49
오금역,발달상권,중식음식점,6,0,0,0,0.0,3.34,3.34
오류동역,발달상권,중식음식점,5,0,0,0,0.0,3.17,3.17
오목교역,발달상권,중식음식점,15,0,0,0,7.0,4.18,-2.82
올림픽대교북단,발달상권,중식음식점,1,0,1,100,0.0,1.4,1.4
왕십리역(왕십리),발달상권,중식음식점,3,0,1,33,0.0,2.54,2.54
용산전자상가(용산역),발달상권,중식음식점,4,0,0,0,33.0,2.98,-30.02
원남동사거리,발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
월곡역,발달상권,중식음식점,4,0,0,0,0.0,3.0,3.0
월드컵경기장역(월드컵경기장),발달상권,중식음식점,2,0,0,0,0.0,2.53,2.53
은마아파트,발달상권,중식음식점,9,0,0,0,0.0,3.71,3.71
은행사거리,발달상권,중식음식점,8,0,0,0,14.0,3.59,-10.41
을지로2가,발달상권,중식음식점,2,0,1,50,0.0,2.11,2.11
을지로3가역,발달상권,중식음식점,19,1,0,0,5.0,4.61,-0.39
을지로4가역,발달상권,중식음식점,3,0,0,0,0.0,2.78,2.78
을지로입구역,발달상권,중식음식점,10,0,0,0,0.0,3.81,3.81
응암역,발달상권,중식음식점,2,0,0,0,0.0,2.5,2.5
이태원(이태원역),발달상권,중식음식점,16,0,1,6,0.0,4.19,4.19
이화사거리,발달상권,중식음식점,5,0,0,0,0.0,3.17,3.17
"이화여대(이대역, 이대)",발달상권,중식음식점,5,0,0,0,20.0,3.18,-16.82
인사동,발달상권,중식음식점,8,1,0,0,14.0,4.13,-9.87
잠실새내역(신천),발달상권,중식음식점,20,1,1,5,0.0,4.63,4.63
잠실역,발달상권,중식음식점,33,0,0,0,7.0,4.95,-2.05
장승배기역,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
장안동사거리,발달상권,중식음식점,8,0,0,0,0.0,3.61,3.61
장지역(가든파이브),발달상권,중식음식점,7,0,0,0,0.0,3.47,3.47
장충동족발거리(남소영길),발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
장한평역(장한평),발달상권,중식음식점,11,1,1,9,0.0,4.19,4.19
종각역,발달상권,중식음식점,39,3,1,3,5.0,5.42,0.42
종로3가역,발달상권,중식음식점,15,1,1,7,0.0,4.4,4.4
종로4가,발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
종로5가역,발달상권,중식음식점,7,1,0,0,0.0,4.04,4.04
종로6가,발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
종로구청,발달상권,중식음식점,6,0,0,0,0.0,3.33,3.33
중림동,발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
중부경찰서(영화인의거리),발달상권,중식음식점,7,0,1,14,17.0,3.37,-13.63
창동역,발달상권,중식음식점,8,0,0,0,0.0,3.6,3.6
천호역,발달상권,중식음식점,11,0,0,0,0.0,3.89,3.89
청담사거리(청담동명품거리),발달상권,중식음식점,10,0,0,0,0.0,3.79,3.79
청량리역(청량리),발달상권,중식음식점,15,0,0,0,0.0,4.18,4.18
"총신대입구역(이수, 총신대)",발달상권,중식음식점,24,0,0,0,0.0,4.64,4.64
총신대학교,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
충무로역,발달상권,중식음식점,20,0,0,0,5.0,4.44,-0.56
충정로역,발달상권,중식음식점,4,0,0,0,0.0,2.98,2.98
코엑스,발달상권,중식음식점,9,0,0,0,0.0,3.7,3.7
태릉입구역,발달상권,중식음식점,4,0,0,0,33.0,3.0,-30.0
포스코사거리,발달상권,중식음식점,22,0,0,0,20.0,4.55,-15.45
포이사거리(삼호물산),발달상권,중식음식점,10,0,1,10,0.0,3.71,3.71
학동사거리,발달상권,중식음식점,13,0,1,8,0.0,3.98,3.98
학동역,발달상권,중식음식점,7,0,0,0,0.0,3.47,3.47
한강성심병원,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
한남오거리,발달상권,중식음식점,6,0,0,0,0.0,3.34,3.34
한성대입구역,발달상권,중식음식점,4,0,0,0,0.0,3.02,3.02
한티역,발달상권,중식음식점,6,1,0,0,0.0,4.05,4.05
합정역,발달상권,중식음식점,17,1,0,0,0.0,4.55,4.55
홍대입구역(홍대),발달상권,중식음식점,40,1,5,13,5.0,5.15,0.15
홍제역,발달상권,중식음식점,5,0,2,40,0.0,2.88,2.88
화곡역,발달상권,중식음식점,17,1,0,0,0.0,4.55,4.55
회기역,발달상권,중식음식점,2,0,0,0,0.0,2.47,2.47
회현역,발달상권,중식음식점,6,0,0,0,0.0,3.33,3.33
휘문고교사거리,발달상권,중식음식점,1,0,0,0,0.0,2.05,2.05
DMC(디지털미디어시티),발달상권,치킨전문점,1,0,0,0,0.0,2.54,2.54
가락시장,발달상권,치킨전문점,1,0,0,0,0.0,2.54,2.54
가락시장역,발달상권,치킨전문점,6,0,0,0,0.0,3.87,3.87
가로수길,발달상권,치킨전문점,7,0,0,0,0.0,3.99,3.99
가산디지털단지,발달상권,치킨전문점,20,1,2,10,0.0,5.1,5.1
"강남구청(청담역_8번, 강남세무서)",발달상권,치킨전문점,2,0,0,0,0.0,3.02,3.02
강남구청역,발달상권,치킨전문점,8,0,0,0,0.0,4.13,4.13
강남역,발달상권,치킨전문점,19,0,1,5,0.0,4.88,4.88
강남을지병원,발달상권,치킨전문점,4,0,0,0,0.0,3.54,3.54
강동구청역,발달상권,치킨전문점,2,0,0,0,0.0,3.02,3.02
강변역(테크노마트),발달상권,치킨전문점,3,0,0,0,0.0,3.29,3.29
강서구청,발달상권,치킨전문점,10,0,0,0,10.0,4.34,-5.66
강서농산물도매시장,발달상권,치킨전문점,1,0,0,0,0.0,2.61,2.61
개나리아파트,발달상권,치킨전문점,3,0,0,0,0.0,3.27,3.27
개롱역,발달상권,치킨전문점,6,0,1,17,0.0,3.75,3.75
개봉동 현대아파트,발달상권,치킨전문점,10,0,1,10,0.0,4.25,4.25
거여역,발달상권,치킨전문점,4,0,0,0,0.0,3.51,3.51
건대입구역(건대),발달상권,치킨전문점,10,0,1,10,0.0,4.27,4.27
경기고교사거리(경기고교앞사거리),발달상권,치킨전문점,1,0,0,0,0.0,2.61,2.61
경복아파트교차로,발달상권,치킨전문점,2,0,0,0,0.0,3.02,3.02
경찰병원역,발달상권,치킨전문점,10,0,0,0,10.0,4.32,-5.68
경희대학교(경희대),발달상권,치킨전문점,2,0,0,0,0.0,3.02,3.02
고덕역,발달상권,치킨전문점,2,0,0,0,0.0,3.02,3.02
고속터미널(고속터미널역),발달상권,치킨전문점,5,0,0,0,0.0,3.67,3.67
공덕역(공덕오거리),발달상권,치킨전문점,4,0,0,0,0.0,3.51,3.51
공릉역,발달상권,치킨전문점,3,0,0,0,0.0,3.29,3.29
광화문역,발달상권,치킨전문점,9,0,0,0,0.0,4.21,4.21
교대역(법원.검찰청),발달상권,치킨전문점,15,1,2,13,0.0,4.9,4.9
교대입구교차로,발달상권,치킨전문점,7,0,0,0,0.0,3.99,3.99
교육개발원입구사거리,발달상권,치킨전문점,3,0,0,0,0.0,3.29,3.29
구로구청,발달상권,치킨전문점,1,0,0,0,0.0,2.61,2.61
구로디지털단지,발달상권,치킨전문점,7,0,0,0,17.0,4.0,-13.0
구로디지털단지역,발달상권,치킨전문점,11,0,0,0,0.0,4.4,4.4
구로역,발달상권,치킨전문점,1,0,0,0,0.0,2.61,2.61
구로전화국,발달상권,치킨전문점,8,0,0,0,13.0,4.11,-8.89
구산역,발달상권,치킨전문점,5,0,0,0,0.0,3.69,3.69
구삼강변맛길,발달상권,치킨전문점,2,0,0,0,0.0,2.99,2.99
구역삼세무서,발달상권,치킨전문점,11,1,0,0,9.0,4.77,-4.23
구의사거리,발달상권,치킨전문점,6,0,1,17,0.0,3.74,3.74
구의역,발달상권,치킨전문점,3,0,0,0,0.0,3.29,3.29
구파발역,발달상권,치킨전문점,7,0,0,0,0.0,3.99,3.99
국회의사당역(국회의사당),발달상권,치킨전문점,14,0,1,7,8.0,4.58,-3.42
군자역,발달상권,치킨전문점,9,0,2,22,0.0,4.08,4.08
금호역,발달상권,치킨전문점,6,1,1,17,0.0,4.43,4.43
길동역,발달상권,치킨전문점,12,0,1,8,0.0,4.44,4.44
까치산역,발달상권,치킨전문점,6,0,0,0,0.0,3.86,3.86
남부터미널역,발달상권,치킨전문점,12,1,1,8,0.0,4.76,4.76
남영동 먹자골목,발달상권,치킨전문점,6,0,0,0,0.0,3.85,3.85
내방역,발달상권,치킨전문점,2,0,0,0,0.0,2.99,2.99
노량진역(노량진),발달상권,치킨전문점,12,0,0,0,0.0,4.5,4.5
노원역,발달상권,치킨전문점,19,0,1,5,5.0,4.88,-0.12
녹두거리(대학동),발달상권,치킨전문점,5,1,0,0,0.0,4.52,4.52
논현역,발달상권,치킨전문점,14,1,1,7,0.0,4.87,4.87
논현역 5번,발달상권,치킨전문점,3,0,0,0,0.0,3.32,3.32
당산2동(영등포우체국),발달상권,치킨전문점,4,0,0,0,0.0,3.53,3.53
당산역,발달상권,치킨전문점,7,0,0,0,0.0,3.98,3.98
대림3동사거리,발달상권,치킨전문점,3,0,0,0,0.0,3.29,3.29
대림역,발달상권,치킨전문점,3,0,0,0,0.0,3.29,3.29
대치사거리,발달상권,치킨전문점,9,0,0,0,29.0,4.22,-24.78
대치역,발달상권,치킨전문점,3,0,0,0,0.0,3.32,3.32
대학로(혜화역),발달상권,치킨전문점,8,0,1,13,0.0,4.04,4.04
도곡1동,발달상권,치킨전문점,7,0,1,14,0.0,3.91,3.91
도산공원교차로,발달상권,치킨전문점,1,0,0,0,0.0,2.61,2.61
도성초등학교,발달상권,치킨전문점,3,0,0,0,0.0,3.32,3.32
독산동,발달상권,치킨전문점,11,0,1,9,0.0,4.32,4.32
동대문역,발달상권,치킨전문점,5,0,2,40,0.0,3.39,3.39
동대문역사문화공원역,발달상권,치킨전문점,13,0,1,8,0.0,4.5,4.5
동묘앞역(동묘),발달상권,치킨전문점,2,0,0,0,0.0,3.02,3.02
둔촌역,발달상권,치킨전문점,13,0,0,0,0.0,4.55,4.55
등나무근린공원,발달상권,치킨전문점,5,0,0,0,25.0,3.67,-21.33
등촌역,발달상권,치킨전문점,17,1,1,6,6.0,5.02,-0.98
뚝섬역,발달상권,치킨전문점,4,0,0,0,0.0,3.49,3.49
롯데백화점(시청광장 지하쇼핑센터),발달상권,치킨전문점,1,0,0,0,0.0,2.54,2.54
르네상스호텔사거리,발달상권,치킨전문점,3,0,0,0,0.0,3.27,3.27
마곡역(마곡),발달상권,치킨전문점,10,0,1,10,0.0,4.26,4.26
마들역,발달상권,치킨전문점,3,0,0,0,0.0,3.25,3.25
마포역,발달상권,치킨전문점,3,1,0,0,50.0,4.63,-45.37
망원역,발달상권,치킨전문점,1,0,0,0,0.0,2.54,2.54
매봉역,발달상권,치킨전문점,5,1,1,20,67.0,4.39,-62.61
명동(명동거리),발달상권,치킨전문점,16,0,0,0,6.0,4.78,-1.22
명동역(명동재미로),발달상권,치킨전문점,4,0,0,0,0.0,3.53,3.53
명일역,발달상권,치킨전문점,10,0,0,0,10.0,4.32,-5.68
목동사거리,발달상권,치킨전문점,9,0,1,11,0.0,4.15,4.15
목동신시가지,발달상권,치킨전문점,11,0,0,0,0.0,4.38,4.38
목동역 8번출구,발달상권,치킨전문점,7,0,1,14,17.0,3.88,-13.12
몽촌토성역,발달상권,치킨전문점,4,0,0,0,0.0,3.53,3.53
문래동주민센터,발달상권,치킨전문점,2,0,0,0,0.0,3.02,3.02
문래역(문래로데오거리),발달상권,치킨전문점,1,0,0,0,0.0,2.61,2.61
문정역,발달상권,치킨전문점,10,0,1,10,0.0,4.25,4.25
미아사거리,발달상권,치킨전문점,2,0,0,0,100.0,2.99,-97.01
미아사거리역,발달상권,치킨전문점,3,0,0,0,0.0,3.32,3.32
미아역,발달상권,치킨전문점,5,0,0,0,0.0,3.69,3.69
발산역(마곡),발달상권,치킨전문점,15,1,1,7,0.0,4.94,4.94
